ia_rms,ia_std,ia_kurt,ia_crest,ia_domFreq,ib_rms,ic_rms,current_unbalance,Te_mean,Te_std,Te_p2p,wm_mean,wm_std,wm_p2p,energy,fft_energy,torque_ripple,speed_ripple,thd_like,label
228.28371997714683,224.946093478889,-1.145867487884581,2.7290657552197404,50.0,217.34556876412185,217.34791500274054,0.0011731193093424963,5267.062403302794,2928.7225774768303,14148.75234061364,148.51667065142922,3.955947457701703,14.037995881797002,521134568.06604385,5211345680660.439,2928.7225774768303,3.955947457701703,0.8800032694394158,0
228.28222474713303,224.94477448158943,-1.1458753542554991,2.7290597201484434,50.0,217.34433904799945,217.34822767848382,0.0019443152421843024,5267.062720203948,2928.722253816461,14148.72442524655,148.51647173559826,3.9560276870428064,14.039411941687007,521127741.3550055,5211277413550.056,2928.722253816461,3.9560276870428064,0.8800047952042711,0
228.2828713503016,224.94533990404457,-1.1458721347517185,2.729131723530189,50.0,217.3446353941119,217.3478893676322,0.0016269867601579335,5267.062888094371,2928.7223144882796,14148.71324226039,148.51641539214083,3.9559650353108764,14.05112503706502,521130693.51938355,5211306935193.837,2928.7223144882796,3.9559650353108764,0.8800029762217872,0
228.28216581886966,224.94473224149218,-1.145858693961484,2.729268760519844,50.0,217.34495865395732,217.34837562047804,0.001708483260358662,5267.062818844719,2928.722297695593,14148.71933728808,148.5168072518,3.9558210453653224,14.047397982532999,521127472.3095391,5211274723095.393,2928.722297695593,3.9558210453653224,0.8800052172168937,0
228.28256969804875,224.94516446584285,-1.1458466462360881,2.7286453146669905,50.0,217.34470555090493,217.34810234003464,0.001698394564854766,5267.063124343375,2928.7220090484293,14148.77250510045,148.5166553450267,3.955853475713958,14.044292548892003,521129316.27944493,5211293162794.45,2928.7220090484293,3.955853475713958,0.8800076667494381,0
228.2834201829988,224.94612949395218,-1.1458538950883435,2.729132934046269,50.0,217.34558950787215,217.34843549969995,0.001422995913898717,5267.062522555792,2928.7224518511975,14148.71298637534,148.51654323607465,3.9559413918206325,14.074594323783998,521133199.3044759,5211331993044.761,2928.7224518511975,3.9559413918206325,0.8800080308532323,0
228.28271816504582,224.94513276244658,-1.145864456314358,2.7288643710664533,50.0,217.34526584964496,217.34866515911506,0.001699654735048739,5267.062648124785,2928.722198421689,14148.72700805796,148.5164955902022,3.9561319310124374,14.049410622967997,521129994.12821734,5211299941282.174,2928.722198421689,3.9561319310124374,0.8800018810694269,0
228.28233444549235,224.9448845216647,-1.1458672870490882,2.7291744725084834,50.0,217.34460522940105,217.34786223574093,0.0016285031699396768,5267.062729529693,2928.7221774881523,14148.73351929471,148.51664912497014,3.956057641046459,14.05349708586499,521128242.1988363,5211282421988.363,2928.7221774881523,3.956057641046459,0.8800042217230889,0
228.2822748060407,224.94476892656897,-1.1458663737656003,2.729031519071312,50.0,217.34545421935468,217.34888319564777,0.0017144881465469552,5267.062787310005,2928.7224335258156,14148.74542947835,148.51641733172838,3.9561314837101014,14.07031104237899,521127969.9062069,5211279699062.07,2928.7224335258156,3.9561314837101014,0.8800051118415534,0
228.28321386819567,224.94575764120822,-1.1458533166492917,2.7290148130123617,50.0,217.34464445945275,217.3478892831309,0.0016224118390795184,5267.062606810186,2928.7222261613056,14148.747024704271,148.5166990631772,3.95607460941556,14.06489700579499,521132257.3399236,5211322573399.237,2928.7222261613056,3.95607460941556,0.8800062751169182,0
228.28223507195372,224.94477734711924,-1.1458625100134523,2.7289526194172438,50.0,217.34459766225717,217.34838258539656,0.0018924615696960245,5267.062623569633,2928.722118723805,14148.70281383059,148.5166742934921,3.9560437855261843,14.053972870424019,521127788.4944674,5211277884944.675,2928.722118723805,3.9560437855261843,0.8800056168841173,0
228.28278677789834,224.94528637746518,-1.1458590554878862,2.7291411027815675,50.0,217.3453920766138,217.347781258876,0.0011945911311102009,5267.062876236115,2928.7224016229397,14148.74746870855,148.5167298468979,3.955752360831232,14.064240602950008,521130307.390834,5211303073908.342,2928.7224016229397,3.955752360831232,0.8800063874876833,0
228.28288315475282,224.94545602476674,-1.1458719247821167,2.7290067084142113,50.0,217.34479476375486,217.34835956558396,0.001782400914549953,5267.062654797289,2928.722359329906,14148.712410497632,148.51641248652277,3.955822388948216,14.048709685526006,521130747.4144653,5211307474144.652,2928.722359329906,3.955822388948216,0.8800053893898284,0
228.28245324955327,224.9449986671546,-1.1458515352601564,2.7289405313636528,50.0,217.34472624644226,217.34770925116447,0.0014915023611052902,5267.062325975262,2928.7223953759058,14148.72521830858,148.5162790498065,3.9558976155968297,14.072181589863987,521128784.6163447,5211287846163.447,2928.7223953759058,3.9558976155968297,0.8800036747912736,0
228.2828237140608,224.94542491624998,-1.1458699773771719,2.72878178086707,50.0,217.34490258291004,217.3469017360248,0.0009995765573762583,5267.062815298742,2928.722395265306,14148.73683663001,148.51638043882335,3.9556296539860387,14.063364380384996,521130476.0286496,5211304760286.498,2928.722395265306,3.9556296539860387,0.8800083776676801,0
228.28234894974622,224.94503991486857,-1.1458560642930522,2.7289833844861473,50.0,217.34559409412557,217.34731301751336,0.0008594616938921718,5267.062803768919,2928.7220307628654,14148.702741308542,148.51638889235264,3.956108106602728,14.089537425848988,521128308.42013705,5211283084201.369,2928.7220307628654,3.956108106602728,0.880007894323825,0
228.2827017810159,224.9453053381786,-1.1458700821787897,2.7288252871783536,50.0,217.3441426798904,217.3487793183366,0.0023183192230931127,5267.062621066725,2928.722472953486,14148.72963220528,148.51645811035735,3.956097453735846,14.056549734662013,521129919.32440233,5211299193244.023,2928.722472953486,3.956097453735846,0.8800064068691318,0
228.28248217202778,224.945070876724,-1.1458755619040326,2.729107304025482,50.0,217.34398125140052,217.34821938523254,0.00211906691600916,5267.062785858049,2928.7222647907975,14148.81639721674,148.5166821638771,3.956242030652546,14.078420719758014,521128916.66622186,5211289166662.219,2928.7222647907975,3.956242030652546,0.8800092199838542,0
228.28260182748264,224.9451624517835,-1.1458503737706935,2.729066183896674,50.0,217.3443452548819,217.3480151858296,0.0018349654738614163,5267.062649106362,2928.7222473986667,14148.66147010749,148.5165565510707,3.9562780812050073,14.062923496433001,521129462.9712498,5211294629712.498,2928.7222473986667,3.9562780812050073,0.8800046370153174,0
228.28279513034536,224.9454090047205,-1.145847763800867,2.7290931155975087,50.0,217.34508299008823,217.34819480186013,0.0015559058859508923,5267.062842723106,2928.7224278707095,14148.693375606199,148.5164650154531,3.956097250080246,14.090523976456979,521130345.5252323,5211303455252.322,2928.7224278707095,3.956097250080246,0.8800051994967653,0
228.2829411922885,224.94548480875946,-1.1458554226116338,2.729051738482666,50.0,217.34392154498516,217.34878076132796,0.0024296081713970352,5267.062726726074,2928.722498756083,14148.7324625736,148.5167396455357,3.9557923714412486,14.051679717940004,521131012.3940184,5211310123940.186,2928.722498756083,3.9557923714412486,0.8800054615410989,0
228.28320778593738,224.9456605607511,-1.1458651382697491,2.7288031843091063,50.0,217.34482414620987,217.34874369741038,0.001959775600255398,5267.06275723337,2928.7225037996404,14148.76189083877,148.51668323968178,3.9558803447222415,14.059861639507005,521132229.5703746,5211322295703.749,2928.7225037996404,3.9558803447222415,0.8800066900878663,0
228.2822266500195,224.94484192185737,-1.1458755417739326,2.7288402537890084,50.0,217.34482353860275,217.34825818913453,0.0017173252658864158,5267.062187249995,2928.7220942559466,14148.70393236688,148.51659626859882,3.9561474306253483,14.088498607639025,521127750.0429088,5211277500429.089,2928.7220942559466,3.9561474306253483,0.8800072824911034,0
228.28228318827286,224.94482698959857,-1.1458551825190488,2.7286609954321754,50.0,217.34449017284402,217.34944723707014,0.002478532113059373,5267.063000249828,2928.7223212108925,14148.68092899952,148.51648333645096,3.9559473506260034,14.106852777601006,521128008.17650807,5211280081765.082,2928.7223212108925,3.9559473506260034,0.8800051942954795,0
228.28238155569588,224.9450330336208,-1.145865838486185,2.7289073533922465,50.0,217.343956465702,217.34819640449228,0.00211996939513881,5267.062541175422,2928.7222682903885,14148.729621226,148.516530088446,3.956023217710629,14.045471298821013,521128457.2874032,5211284572874.031,2928.7222682903885,3.956023217710629,0.8800070428336328,0
228.28233938750557,224.9448074522208,-1.1458453174938719,2.7291165400811406,50.0,217.34562605150705,217.3478096128501,0.0010917806715298184,5267.062491197458,2928.7222434157957,14148.74338134047,148.5165056199851,3.9558582733183147,14.059461635828995,521128264.7623227,5211282647623.227,2928.7222434157957,3.9558582733183147,0.8800041792141834,0
228.28357699801342,224.94598002924596,-1.145839463171153,2.7291062080173356,50.0,217.34548318871092,217.34790620239556,0.0012115068423241837,5267.062745728577,2928.7224010258724,14148.69241975359,148.51632848111845,3.9562783843750764,14.038584268413985,521133915.27007926,5211339152700.794,2928.7224010258724,3.9562783843750764,0.8800046578064732,0
228.28311479000567,224.9456186158379,-1.145846319045434,2.7289265792728394,50.0,217.34527267756144,217.34798422581778,0.0013557741281715607,5267.0628165345,2928.7222419852787,14148.71681444209,148.51657147722997,3.955976215104255,14.032820310270012,521131804.9822691,5211318049822.69,2928.7222419852787,3.955976215104255,0.880004211260848,0
228.28306179909947,224.9455610044322,-1.1458702759676167,2.728920358998311,50.0,217.34565879972396,217.34776817014216,0.0010546852090982384,5267.062698926125,2928.7220567105073,14148.76946868671,148.51644287483236,3.955568749734971,14.037323025212004,521131563.04371464,5211315630437.148,2928.7220567105073,3.955568749734971,0.88000487357379,0
228.28198045298177,224.94463729757356,-1.1458560508439377,2.728985460029558,50.0,217.3444665693468,217.3481439158611,0.0018386732571542552,5267.062503021927,2928.7224078268673,14148.75413825213,148.51656658442877,3.9558403237302433,14.078306294136013,521126625.9953556,5211266259953.557,2928.7224078268673,3.9558403237302433,0.8800077308376909,0
228.28318962081963,224.94565205521263,-1.1458571413195746,2.729222099607274,50.0,217.34590664772224,217.34743902795785,0.0007661901178011022,5267.062847212753,2928.722257387034,14148.722989482969,148.51660066755687,3.955970647652784,14.066543803615986,521132146.6345509,5211321466345.51,2928.722257387034,3.955970647652784,0.8800044991226286,0
228.2829027141819,224.94536465504297,-1.1458497420921954,2.7290115405148803,50.0,217.34506574664601,217.34832276277575,0.0016285080648685835,5267.0623245748,2928.722928749471,14148.67378145859,148.51714230897352,3.956051727481987,14.046059318430991,521130836.71612626,5211308367161.262,2928.722928749471,3.956051727481987,0.8800049652569483,0
228.28264909717024,224.9451977279614,-1.1458638875412062,2.729220807292765,50.0,217.34449622552916,217.3481235289359,0.001813651703372443,5267.062783061417,2928.722704232694,14148.750150938911,148.51679968224147,3.9560964011346305,14.065621110373996,521129678.78821766,5211296787882.176,2928.722704232694,3.9560964011346305,0.8800060281417622,0
228.2821872684722,224.9447564666439,-1.1458634105589265,2.729261943884333,50.0,217.3449738424893,217.34782769962877,0.0014269285697281477,5267.062697898089,2928.72253114424,14148.77742208014,148.51665980855893,3.9561468405198816,14.061561479131,521127570.2407781,5211275702407.781,2928.72253114424,3.9561468405198816,0.8800058440678042,0
228.28156850908823,224.94410093654358,-1.1458589909517145,2.7292516396041746,50.0,217.34501201183872,217.34822852799755,0.0016082580794147816,5267.062585501951,2928.722270161198,14148.73458081792,148.5165704322607,3.9555901256636163,14.068801352083995,521124745.20969546,5211247452096.953,2928.722270161198,3.9555901256636163,0.8800058205286483,0
228.28328602425645,224.9458766818051,-1.1458337911204786,2.7289577249896793,50.0,217.34464940214278,217.348981881467,0.002166239662116709,5267.062769009029,2928.7221420218125,14148.72305932258,148.51626287303236,3.9561340875579605,14.065803221084991,521132586.7803248,5211325867803.249,2928.7221420218125,3.9561340875579605,0.8800054506011432,0
228.28207252029853,224.9445733372555,-1.1458511538644598,2.7288249979523385,50.0,217.3460192744584,217.3484287927741,0.0012047591578436823,5267.062625234911,2928.722044351884,14148.726060963181,148.51657650138372,3.956171200280943,14.088173125053004,521127046.3416283,5211270463416.284,2928.722044351884,3.956171200280943,0.8800067533353959,0
228.2830647382098,224.9456876198782,-1.1458420737235522,2.7291884713724635,50.0,217.34405399767766,217.34923311241178,0.0025895573670595695,5267.062347651166,2928.7223188595476,14148.749949583871,148.5163122183081,3.956432077005624,14.026870131923005,521131576.46269685,5211315764626.969,2928.7223188595476,3.956432077005624,0.8800055922253915,0
228.28298488494494,224.94555348612042,-1.1458541839018963,2.7291768801215097,50.0,217.34563595610268,217.34817127481006,0.0012676593536866676,5267.062662701568,2928.722456542099,14148.80348187872,148.51618557729418,3.9562293325213407,14.051309043052981,521131211.8798,5211312118798.002,2928.722456542099,3.9562293325213407,0.8800055078200024,0
228.28349543037834,224.94606574442284,-1.1458536536646637,2.7292896820824675,50.0,217.34458707489702,217.34837659720074,0.001894761151859825,5267.062793621745,2928.7221045550996,14148.740576642529,148.51692043086587,3.9561053215649458,14.053563003139999,521133542.8591156,5211335428591.157,2928.7221045550996,3.9561053215649458,0.8800056847970518,0
228.28262830906317,224.94510281714523,-1.1458565452689429,2.7291611910273597,50.0,217.34446553045416,217.34910484065747,0.0023196551016582134,5267.062471119462,2928.722403965914,14148.783884445571,148.51650441775828,3.9558997237235505,14.08009946550402,521129583.8769389,5211295838769.389,2928.722403965914,3.9558997237235505,0.8800058779080563,0
228.2833426129562,224.94591015775123,-1.145849395149081,2.72905225450841,50.0,217.3444300165235,217.34769663373322,0.0016333086048661016,5267.062751889874,2928.7222888222145,14148.69414888776,148.5162086796402,3.955785889103466,14.052270671201995,521132845.14544344,5211328451454.434,2928.7222888222145,3.955785889103466,0.8800055037440748,0
228.28302546031557,224.94538677165536,-1.145860277329439,2.7290419851047463,50.0,217.34465550425358,217.34863100139327,0.0019877485698458486,5267.0623876226055,2928.722406578655,14148.73900885112,148.51592580900913,3.9561949542679207,14.062312227163005,521131397.1331508,5211313971331.51,2928.722406578655,3.9561949542679207,0.8800031779101527,0
228.28205342011353,224.94463966306864,-1.1458549877996347,2.7289595458719056,50.0,217.34546576203343,217.3483151476348,0.0014246928006826918,5267.063190069386,2928.7225510600797,14148.69011532971,148.5167227177052,3.9553582463962007,14.049570603627984,521126959.13703567,5211269591370.355,2928.7225510600797,3.9553582463962007,0.8800074835207202,0
228.28218061291682,224.94480815479267,-1.145857696698424,2.7290099335835714,50.0,217.34460522996386,217.3476955042001,0.0015451371181143259,5267.062777347586,2928.722278607119,14148.74033300369,148.5165544140854,3.956057442055424,14.044511129397023,521127539.85388374,5211275398538.839,2928.722278607119,3.956057442055424,0.8800071263806302,0
228.28264435058875,224.94524002228206,-1.145858447283185,2.72891048532884,50.0,217.3453853704342,217.34750734793425,0.0010609887500265813,5267.062761251241,2928.722607676422,14148.737046435039,148.51634155973318,3.9563771718537666,14.063813713687011,521129657.116974,5211296571169.74,2928.722607676422,3.9563771718537666,0.8800053731984877,0
228.28297673903825,224.94549194850697,-1.1458727971453564,2.7287890937928188,50.0,217.34610194352095,217.34864789438163,0.0012729754303393293,5267.062661717378,2928.722667803376,14148.70315840489,148.51648527196704,3.955847101066348,14.076783755726012,521131174.6883627,5211311746883.627,2928.722667803376,3.955847101066348,0.8800046707457022,0
228.28317010805253,224.9458244470637,-1.1458528472412537,2.728944181492476,50.0,217.34478001240768,217.3490441512054,0.0021320693988542416,5267.062635640924,2928.7219973413216,14148.71742881722,148.51659909615285,3.9557617893852566,14.10034152730401,521132057.5458204,5211320575458.204,2928.7219973413216,3.9557617893852566,0.8800070337424172,0
228.28254739155335,224.94497968402496,-1.145844467062386,2.728857044300973,50.0,217.34442606180673,217.3480559123359,0.0018149252645827119,5267.063145725357,2928.722526379314,14148.762700222669,148.51621326571205,3.956071700664204,14.053129322816005,521129214.435768,5211292144357.682,2928.722526379314,3.956071700664204,0.8800032066297305,0
228.28298989990782,224.94544299079308,-1.1458494896530078,2.72917348134659,50.0,217.3452805678814,217.34835885963707,0.0015391458778424294,5267.062690684879,2928.721813223893,14148.74043609801,148.5167854774694,3.9559838084079075,14.055399446144008,521131234.77641416,5211312347764.142,2928.721813223893,3.9559838084079075,0.8800047340076839,0
228.28268621797642,224.94519669137367,-1.1458580725794791,2.7288770716820823,50.0,217.34470367060507,217.34801158235902,0.0016539558769750329,5267.062553051828,2928.7226276172228,14148.75610251516,148.51656809356356,3.9559563757360463,14.055599275276023,521129848.2689508,5211298482689.51,2928.7226276172228,3.9559563757360463,0.8800063001427909,0
228.28196749477934,224.94440752244648,-1.1458652081967062,2.728814959540611,50.0,217.3450206324294,217.34827818802444,0.0016287777975207973,5267.062761823194,2928.722238881401,14148.73547821666,148.5166850388651,3.955862050419597,14.057665434958011,521126566.83287495,5211265668328.75,2928.722238881401,3.955862050419597,0.8800045178023694,0
228.28259909098372,224.94505530910604,-1.1458507537042437,2.728761016147045,50.0,217.3455492776836,217.34862472283675,0.0015377225765718094,5267.06262968286,2928.722399792335,14148.73275477939,148.51650934259746,3.9558378252931647,14.052625300290003,521129450.4773481,5211294504773.48,2928.722399792335,3.9558378252931647,0.8800066404198811,0
228.28299029121672,224.94560954400816,-1.1458479004568916,2.7291078248190765,50.0,217.34547766018764,217.34750937525078,0.0010158575315699636,5267.062735684527,2928.722191492316,14148.71270857652,148.51648811871522,3.9557168683187824,14.060005720969997,521131236.56299746,5211312365629.977,2928.722191492316,3.9557168683187824,0.8800066197540887,0
228.28203371660115,224.94459359565582,-1.1458684037356595,2.7293277732921815,50.0,217.34542304618722,217.34871885716402,0.0016479054883973276,5267.063023303945,2928.722494264783,14148.709718121081,148.51639656803334,3.95596469430218,14.071610316988,521126869.1778742,5211268691778.742,2928.722494264783,3.95596469430218,0.8800075827661773,0
228.28290903215887,224.9455955244742,-1.1458612483234767,2.729010074345308,50.0,217.34516432490105,217.34817737868065,0.0015065268897984652,5267.062624493751,2928.7222630186507,14148.705640132079,148.5164473332988,3.955928838389712,14.050625064813005,521130865.56184924,5211308655618.494,2928.7222630186507,3.955928838389712,0.8800089925365249,0
228.28329696602472,224.94582509447253,-1.1458545733254515,2.7292662908218177,50.0,217.34516323381908,217.34846278329184,0.0016497747363786175,5267.0625631498415,2928.722371232862,14148.724854242799,148.51653138070273,3.955913561386494,14.06422728357299,521132636.7367823,5211326367367.826,2928.722371232862,3.955913561386494,0.8800036712451396,0
228.28309135339788,224.94558727991884,-1.1458649366213842,2.729183682529137,50.0,217.3450197972347,217.34762353970643,0.0013018712358672246,5267.0625525160285,2928.722131990508,14148.73351803853,148.516367605659,3.9555228649880654,14.09491888853401,521131697.97863793,5211316979786.379,2928.722131990508,3.9555228649880654,0.8800054201795146,0
228.28104582880187,224.9434929913052,-1.1458547848438567,2.7293690214932194,50.0,217.34524270397196,217.34809894279547,0.0014281194117558014,5267.062954570655,2928.722509239638,14148.7600594479,148.51637613488379,3.9556672408194977,14.075215361209018,521122358.84691536,5211223588469.152,2928.722509239638,3.9556672408194977,0.8800053053302518,0
228.2826725822577,224.94522161097098,-1.1458555998459383,2.7287008919105924,50.0,217.34504063297018,217.34845920096947,0.0017092839996450948,5267.0626065106435,2928.7222530231015,14148.72071923452,148.51640751912453,3.9559356911353643,14.066859452474006,521129786.0129827,5211297860129.831,2928.7222530231015,3.9559356911353643,0.8800053972857801,0
228.28298864633283,224.94559065088458,-1.1458535995917107,2.7291079802415665,50.0,217.34460549220694,217.3485587502633,0.0019766290281779675,5267.062608231594,2928.7223750572257,14148.744361445859,148.51663864392958,3.9561176293937015,14.085576161082002,521131229.05301726,5211312290530.175,2928.7223750572257,3.9561176293937015,0.8800054535531089,0
228.28206300391463,224.94459132892624,-1.145832225227196,2.7289430052342714,50.0,217.345302999162,217.3478127667563,0.001254883797159323,5267.062869597327,2928.722331078754,14148.67391333529,148.51613278095599,3.9557430826664524,14.097635361311006,521127002.89323246,5211270028932.324,2928.722331078754,3.9557430826664524,0.8800035324917185,0
228.28337621663454,224.94587503587366,-1.1458618232422892,2.728711557753619,50.0,217.34555365669308,217.34828692067555,0.0013666319912317704,5267.062546395575,2928.7221528838127,14148.7450216461,148.51672130041018,3.956180755300177,14.048221044635994,521132998.568655,5211329985686.552,2928.7221528838127,3.956180755300177,0.8800066480254768,0
228.28251013038616,224.94515273055214,-1.1458675321180785,2.729249049803774,50.0,217.3455016884801,217.34872508953643,0.0016117005281586216,5267.062805844681,2928.7222647558892,14148.722191541,148.51675205830182,3.956099788323928,14.084477856148993,521129044.31429857,5211290443142.988,2928.7222647558892,3.956099788323928,0.8800079950320199,0
228.28247266329097,224.9450982963306,-1.1458587266238163,2.72910231324147,50.0,217.3448364620857,217.3499248682308,0.00254420307254577,5267.062601216755,2928.722192371319,14148.78357998617,148.51634303619554,3.956110659604283,14.058219563746007,521128873.2526619,5211288732526.621,2928.722192371319,3.956110659604283,0.8800063930895845,0
228.2827473311297,224.94549125395383,-1.1458514725339684,2.7293437776716734,50.0,217.34605660122958,217.34921408004666,0.0015787394085435835,5267.062849652395,2928.7219595224446,14148.712574416899,148.5164933303821,3.9560409432078445,14.059682808687995,521130127.2904841,5211301272904.842,2928.7219595224446,3.9560409432078445,0.8800093827860883,0
228.28263698541508,224.94510810262742,-1.145831187433553,2.72908014791377,50.0,217.3449552349613,217.34788891539978,0.0014668402192370422,5267.0625357878225,2928.7222903008883,14148.70417553836,148.51612318050803,3.9561472038051444,14.065451419086003,521129623.490148,5211296234901.481,2928.7222903008883,3.9561472038051444,0.8800068154761672,0
228.2829728125438,224.94550951655333,-1.145851204153134,2.7291444705226526,50.0,217.34492229334833,217.34813416361303,0.0016059351323463034,5267.0625579019315,2928.722448090567,14148.75405468091,148.5167055538002,3.955673401567945,14.056533979481998,521131156.7613261,5211311567613.262,2928.722448090567,3.955673401567945,0.8800045348341508,0
228.28293787761908,224.94556413273529,-1.1458709902899082,2.729480443411701,50.0,217.34481455459795,217.34815522732865,0.001670336365350522,5267.062577023544,2928.7225193918857,14148.73130600661,148.51624636972176,3.956231850477812,14.058229403555998,521130997.26036894,5211309972603.691,2928.7225193918857,3.956231850477812,0.8800080705970411,0
228.28277528913594,224.94548799232516,-1.1458560255617072,2.7292749866020474,50.0,217.34484930365826,217.34776742246893,0.0014590594053345285,5267.063007804238,2928.722649244707,14148.72389530245,148.51665798068478,3.956387563728352,14.056206350107004,521130254.93710136,5211302549371.013,2928.722649244707,3.956387563728352,0.8800089453364295,0
228.28269739991927,224.94531063040958,-1.1458466737520352,2.7289347454813866,50.0,217.34546904365862,217.34831488581332,0.0014229210773493153,5267.0626381792745,2928.7218833344623,14148.7544047915,148.51625837483124,3.956033692432455,14.040618898662018,521129899.32183105,5211298993218.311,2928.7218833344623,3.956033692432455,0.8800066379111059,0
228.28290064486796,224.94549710411178,-1.145857855347416,2.7287865518320964,50.0,217.34469810921885,217.34851892070083,0.0019104057409862207,5267.062448034761,2928.722474424994,14148.777859547648,148.51672447875399,3.955769525791033,14.053645664382998,521130827.26834655,5211308272683.465,2928.722474424994,3.955769525791033,0.8800064353221723,0
228.2818309539802,224.94446235887648,-1.1458429426332943,2.7288238241332667,50.0,217.34512675790097,217.34840288998907,0.0016380660440518113,5267.062396221512,2928.7224054607013,14148.75604447812,148.51658201153154,3.9560210906211433,14.068665061941005,521125943.43701595,5211259434370.16,2928.7224054607013,3.9560210906211433,0.8800058791561503,0
